handle,tweetType,counts
rajeshverma1280,Tweet,1
rajeshw51643874,Tweet,1
rajiivkapoor,Tweet,1
rajiiyer07,Tweet,1
rajindergeet,Tweet,1
rajiv11saxena,Tweet,1
rajivku12823431,Tweet,1
rajkaur33342485,Tweet,1
rajkuma13317298,Tweet,1
rajkuma61639714,Tweet,1
rajkumar9177,Tweet,1
rajkumari009,Tweet,1
rajkumari_in,Tweet,1
rajkumarsehga17,Retweet,1
rajkumarsehga17,Tweet,1
rajmani53424079,Tweet,1
rajmanikant4,Retweet,15
rajmanikant4,Tweet,1
rajnandini8oct,Tweet,1
rajni88320,Tweet,1
rajnigoy,Tweet,2
rajninarad00,Tweet,1
rajnish51319201,Tweet,1
rajnish_kau,Tweet,1
rajnisharma1965,Tweet,1
rajnivinod27,Retweet,1
rajnivinod27,Tweet,1
rajpalsatsangi,Tweet,1
rajsaini063,Retweet,1
rajseckhar1,Tweet,1
raju40033293,Retweet,1
raju_ev,Retweet,1
rajyala62253560,Tweet,1
rakesh07226926,Tweet,1
rakesh19699,Tweet,1
rakeshb20217047,Tweet,1
rakeshbaranwal3,Retweet,1
rakeshdayalbagh,Tweet,2
rakeshm0806,Tweet,1
rakeshp1111,Tweet,1
rakeshrajkumari,Tweet,1
raksharani6,Tweet,2
ram_avtarSN,Tweet,1
ram_b_sharma,Tweet,1
rama99172609,Tweet,1
rama_ratnam,Tweet,1
ramadevisaxena,Retweet,1
ramadharrb,Tweet,1
ramakan14334972,Tweet,1
ramakpt,Tweet,1
ramakri72955841,Tweet,1
ramalak80101869,Tweet,1
ramana31294478,Tweet,1
ramanakumar_bv,Tweet,1
ramanammakadapa,Retweet,1
ramanammakadapa,Tweet,1
ramanap10,Retweet,1
ramanap10,Tweet,1
ramandeep78963,Tweet,1
ramandeep8158,Tweet,1
ramandeepkauu45,Tweet,1
ramani_bhandari,Tweet,2
ramanje47081299,Tweet,1
ramarao098765,Tweet,1
ramashankar1a,Tweet,1
ramasinha8,Retweet,1
ramasinha8,Tweet,1
ramasitatenneti,Tweet,1
ramavtarmangal,Tweet,1
rambabugautam9,Tweet,1
rambabugupta201,Tweet,1
rambha_sah,Retweet,2
rambrichyadav,Retweet,1
rambrichyadav,Tweet,1
ramchan09721492,Tweet,1
ramchar88968399,Tweet,1
ramdaya82613038,Tweet,1
ramesh04971280,Tweet,1
ramesh13b,Tweet,1
ramesh45853967,Tweet,1
rameshbarnwal51,Retweet,1
rameshbarnwal51,Tweet,1
rameshchand1952,Tweet,1
rameshchandpan3,Reply,1
rameshchandpan3,Tweet,1
rameshwar0528,Tweet,1
rameswerdhurve,Retweet,1
rameswerdhurve,Tweet,1
ramkhali,Tweet,1
ramkumarbgh00,Retweet,1
ramkumarbgh00,Tweet,1
ramkunvarrb,Tweet,1
ramlakhanram3,Tweet,1
ramnara11750620,Tweet,1
ramnath4752,Tweet,1
ramparidevi,Retweet,1
ramparidevi,Tweet,1
rampatel9586,Retweet,1
ramprak71219649,Tweet,1
ramprakash1202,Tweet,1
ramsewakpoddar,Tweet,1
ramshila4,Tweet,1
ramsinghdb,Retweet,2
ramya02283109,Tweet,1
ramya83105691,Tweet,1
rana_soami,Retweet,1
ranaarti1995,Retweet,1
ranavirpal1,Tweet,1
ranbeersingh550,Retweet,1
ranbir60264782,Tweet,1
randeep01156241,Retweet,1
randhawa_teju,Retweet,1
ranganatharaoc3,Tweet,1
rangasw88531721,Retweet,1
ranigupta8884,Tweet,1
ranisantosh367,Tweet,1
ranisingh0406,Tweet,1
ranisisterlata,Tweet,1
ranita_devi,Tweet,1
ranjana28017921,Tweet,1
ranjandhiraj12,Tweet,1
ranjitkumarana1,Tweet,1
ranjitsinghxiss,Tweet,1
ranjudevi10,Tweet,1
ranjudevirs,Tweet,1
ranjugupta2017,Tweet,2
ranjusehgal,Tweet,1
ranu_prem,Tweet,1
ranveer46787068,Tweet,1
rao_datta,Tweet,1
rarchanadrnn,Tweet,1
rashi_0409,Retweet,1
rashi_0409,Tweet,1
rashijerath,Tweet,1
rashmi28393,Tweet,1
rashmib31299401,Tweet,1
rashmib93,Tweet,1
rashminandyala,Tweet,1
rashmirana250,Retweet,3
rashmis73507811,Tweet,1
ratna00522840,Tweet,1
ratna_kamala,Retweet,1
ratnanjali14,Retweet,1
ratnanjali14,Tweet,1
ratneshkrdubey,Tweet,1
ravi50803101,Tweet,1
ravi_saran_,Tweet,1
ravichandd78,Tweet,1
ravidaskhare1,Tweet,1
ravikher2,Tweet,1
ravikirancruze,Retweet,1
ravikirancruze,Tweet,1
ravikiranvanda1,Tweet,1
ravinder_kumari,Tweet,1
ravinderbhusha6,Tweet,1
ravinderkdrnn,Tweet,1
raviprakash946,Tweet,1
ravisai66980815,Retweet,1
ravishukhia,Tweet,1
raviswaruprs,Retweet,29
ray_arunkumar,Tweet,1
rayatgurpreet,Tweet,1
razaranars,Tweet,1
rbchem_kc,Tweet,3
rbklalsuraj,Tweet,1
rc_rcsingh1962,Tweet,1
rdgroverindia,Tweet,1
reasontojump,Tweet,1
reddy_yadiki,Tweet,1
reddymohankadap,Retweet,1
reddymohankadap,Tweet,1
reemabhalla1,Tweet,1
reenaS51,Tweet,1
reena_babbar,Tweet,1
reena_db,Retweet,1
reenaku97216520,Retweet,2
reenara52038160,Tweet,1
reetusaini13,Tweet,1
rekha28sinha,Tweet,1
rekha_satsangi,Tweet,1
rekhachopra26,Retweet,1
rekhadevidrnn,Tweet,1
rekhakunwar5,Tweet,1
renudaskaura,Tweet,1
renudevi1234,Tweet,1
renukad31611326,Tweet,1
renukum18223693,Tweet,1
renusharm2,Tweet,1
replypgarg1999,Retweet,1
revaramrb,Tweet,1
rewariaartirs,Tweet,1
reza_snm,Tweet,1
rgvsprakash1,Tweet,1
richaanand2002,Tweet,1
richas1308,Tweet,1
richasatsangi1,Tweet,1
richatomar1234,Retweet,2
richatomar1234,Tweet,1
rickychamp3,Tweet,1
rickyrkesh,Tweet,1
rima_safi,Retweet,1
rimjhimbatra,Tweet,1
rinku2anurinku,Tweet,1
rishabhont,Retweet,1
rishi_johri,Retweet,1
rishikr48,Tweet,1
rishinarainm,Tweet,1
rishira45596497,Tweet,1
rishitaparashar,Tweet,1
ritabhatnagarrs,Tweet,1
ritasharma6400,Retweet,1
ritikav05617907,Tweet,1
rituarora_17,Tweet,1
ritugoel77,Tweet,1
ritukum10359580,Tweet,1
rituraaj,Retweet,1
rituraaj,Tweet,1
rjjattu14,Retweet,1
rjv009,Tweet,1
rk_sachdev,Tweet,1
rkarora6635,Retweet,6
rkarora6635,Tweet,1
rkmaddali,Retweet,1
rkumarsatsangi,Tweet,1
rnksinha1,Tweet,1
robin_sharma12,Retweet,1
rocknrahul,Tweet,1
rohit_bongarala,Tweet,1
rohitmehrachd,Tweet,1
rohitnagardaya1,Tweet,1
rohitnarula19,Tweet,1
rohitratna28,Tweet,1
rohitsinha3jan,Tweet,1
roohaanicaa,Retweet,1
roop_sinha,Retweet,1
roopakngupta,Retweet,1
roopg1208,Tweet,1
roopkishore7,Tweet,1
roshan_sahajpal,Retweet,1
roshnimishra24,Tweet,1
roy_geetika,Tweet,1
rozilgarg,Tweet,1
rp_poonam,Retweet,1
rpandeyriti,Tweet,1
rpavanilatha,Tweet,1
rpreetidrnn,Tweet,1
rpremsarkar2,Tweet,1
rpsingh2108,Tweet,1
rpsingh_rs,Retweet,1
rpsingh_rs,Tweet,1
rqjbeer,Retweet,1
rrgoli9,Tweet,2
rrs1702,Retweet,1
rs10554,Tweet,1
rs99reddy,Tweet,2
rs_ajaybhandari,Tweet,1
rs_ajeet,Tweet,1
rs_anita,Retweet,1
rs_anuragsinha,Retweet,1
rs_gurinderjit,Tweet,1
rs_gurnam,Tweet,1
rs_parveen,Tweet,1
rs_popli,Tweet,1
rs_sadhna,Retweet,1
rs_sadhna,Tweet,2
rs_salonisharma,Tweet,1
rs_shashigupta,Tweet,1
rs_siddhant,Tweet,1
rsajitkaur20,Tweet,1
rsakvyas,Retweet,4
rsakvyas,Tweet,1
rsamarjitkaur87,Tweet,1
rsamita2,Tweet,2
rsanantmishra,Tweet,1
rsanjubala20,Tweet,1
rsanshul77,Tweet,1
rsarunimarana96,Tweet,1
rsarunsaini,Tweet,1
rsbaldevkaur21,Tweet,1
rsbaljinderkaur,Tweet,1
rseiyer,Tweet,1
rsgeetamathur,Retweet,4
rsgurursprathap,Tweet,1
rsheena1995,Tweet,1
rshimanshu24,Retweet,1
rsk_sts,Tweet,3
rskavitasharma,Tweet,1
rslalbahadur_,Tweet,1
rsmandal99,Tweet,1
rsmanishsaini,Tweet,1
rsmayanks,Tweet,1
rsmithilaverma,Tweet,1
rsmunishkumar,Tweet,1
rsnagory,Tweet,2
rsnugguhemanth,Tweet,2
rspalkota1956,Tweet,1
rspbnaditi21,Tweet,1
rspbnasharani70,Tweet,1
rspbnbabita63,Tweet,1
rspbnbaljitkaur,Tweet,1
rspbnbalwinder8,Tweet,1
rsprachip,Tweet,1
rspraful15,Retweet,1
rspratapnarain,Tweet,1
rsprem92,Tweet,1
rspremchadda19,Tweet,1
rspremsaini18,Tweet,1
rspvimal,Tweet,1
rsrivastava28,Tweet,1
rsrpagrawal,Retweet,1
rssanjay_,Tweet,1
rssanjaymathur,Tweet,1
rssatishsaini20,Tweet,1
rssatpalbhandar,Tweet,1
rssaurabhkumar,Tweet,1
rssourabh12,Retweet,1
rssubhashini17,Tweet,1
rssubhashsingh,Tweet,1
rssudarshsingh,Tweet,1
rssukhdev312,Tweet,1
rssureshverma,Tweet,1
rstapeshwarray,Tweet,1
rsvivekverma,Tweet,1
rubikumari0105,Tweet,1
rucha_modak,Tweet,1
ruchi_suri9,Tweet,1
ruchigupta1316,Tweet,1
ruchika_rpv,Retweet,11
ruchika_rpv,Tweet,1
ruhigrs,Tweet,1
rukku_bhatia,Tweet,1
rukmaninangia,Retweet,3
rulkantham1,Tweet,1
rupagadiraju1,Tweet,1
rupalisaindane2,Tweet,1
rupeshk98260668,Tweet,1
rupeshpatil24,Tweet,1
rvenkatanaraya1,Tweet,1
rvinaykumarsing,Retweet,1
rvinaykumarsing,Tweet,1
sSairam10,Tweet,1
s_pradeepawasth,Tweet,1
sabitabarnwal88,Retweet,1
sabulal5,Tweet,1
sachinmathur192,Tweet,1
sadhnadevi1405,Tweet,1
sadhnak98668889,Tweet,1
sagar24558739,Retweet,1
sagar82933082,Tweet,1
sagar_mehla,Tweet,1
sagarmalsaini5,Tweet,1
sah_bhuwan,Tweet,1
sah_biku,Tweet,1
sah_manju,Tweet,1
sah_ranju,Tweet,1
sahabPrasad3,Tweet,1
sahab_gaur,Reply,2
sahab_gaur,Retweet,1
sahabaingh,Retweet,1
sahabdadrnn,Tweet,1
sahabdaskhare1,Tweet,1
sahaj_khurana,Tweet,1
sahajnagar1,Tweet,1
sahajsatsangi01,Retweet,1
sahajsinghratho,Retweet,1
sahajsinghratho,Tweet,1
sahaysmita70,Tweet,1
sahib41839,Tweet,1
sahibpyari,Tweet,1
sahil1339,Tweet,1
sahiljosan966,Tweet,1
sahitach,Tweet,1
sahityakdp,Retweet,2
sahityakdp,Tweet,1
sai131243104,Tweet,1
sai97120839,Tweet,1
sailorin,Retweet,1
sainimeena83,Tweet,1
sainipritam363,Tweet,1
sainipushpadevi,Tweet,1
sainirajrani61,Tweet,1
sajjanlaldosi,Retweet,1
sajjanlaldosi,Tweet,1
sakshamgupta004,Tweet,1
sakshi1227,Tweet,1
sakshi_umeda,Tweet,1
sakuntaladevi8,Tweet,1
salochana_devi,Retweet,1
salonikhandelw,Tweet,2
salwan_seema,Retweet,1
sam20661,Tweet,2
samarth_chopra,Retweet,1
samarth_chopra,Tweet,1
saminab78799770,Retweet,1
samir_gugnani,Tweet,1
sampratikrs68,Tweet,1
samrathsaran12,Tweet,1
samresh92264700,Tweet,1
samu_devi,Retweet,1
sana_saini,Retweet,1
sanchamusic,Tweet,1
sand_bht,Tweet,1
sandeep36204454,Reply,1
sandeep784512,Tweet,1
sandeepdewan5,Tweet,1
sandeepsaini993,Tweet,1
sandeepsuri17,Tweet,1
sandhu_umang,Retweet,1
sandhya13b,Tweet,1
sandhyakarekar2,Retweet,2
sandhyaverma180,Tweet,1
sandilya_charan,Tweet,1
sandipsawarkar4,Tweet,1
sangeet79929723,Tweet,1
sangita18876650,Tweet,1
sangitakaler,Tweet,1
sangitasharma66,Tweet,1
sanjay69831568,Retweet,1
sanjayarunkumar,Tweet,1
sanjaybhavnani8,Tweet,1
sanjaynigam122,Retweet,1
sanjaynigam2408,Tweet,1
sanjays8033,Tweet,1
sanjeetDubey11,Retweet,1
sanjeev_droch,Tweet,1
sanjeev_verma32,Tweet,1
sanjeevkrdas01,Retweet,1
sanjeevseth65,Tweet,1
sanjev98,Tweet,1
sanjuku66775394,Tweet,1
sankaranarars,Tweet,1
sanshriv1,Retweet,1
sanshriv1,Tweet,1
sanskritikumar3,Tweet,1
sant_dipika,Tweet,1
sant_saksham,Tweet,1
sant_swarup,Tweet,1
santashraya,Tweet,1
santbhatnagar,Tweet,1
santhi70742742,Tweet,1
santireddyks,Tweet,1
santmathur,Tweet,1
santohyadav1,Tweet,1
santosh05369799,Tweet,1
santosh39574252,Retweet,1
santosh82345086,Retweet,1
santosh93665633,Reply,1
santoshbhatnag4,Retweet,1
santoshbhatnag4,Tweet,1
santoshdevi01,Retweet,2
santoshsuri771,Tweet,2
santprakash221,Retweet,1
santprakashsha1,Tweet,2
santpratapgoel,Tweet,1
santsaran111,Tweet,1
santsharandas1,Tweet,1
santsharma25,Tweet,1
santsinha,Tweet,1
santupyari,Tweet,1
santupyari1,Tweet,1
sanuragdrnn,Tweet,1
sanvi_sehgal,Tweet,1
sanvirathore,Tweet,2
sanyam90b,Retweet,6
sanyam90b,Tweet,3
sanyasamma123,Retweet,1
sapan_j,Tweet,1
sapna_satsangi,Retweet,1
sapnaladla,Tweet,1
sapnara18796857,Tweet,1
sapnarajora91,Tweet,1
sarada9491,Tweet,1
saral_mittal,Tweet,1
saran_daya,Retweet,1
saran_dhruv,Tweet,1
saran_jio,Tweet,1
saran_sah,Retweet,6
saran_sah,Tweet,1
saran_surjeet,Tweet,1
sarandeck,Tweet,2
sarandimple,Tweet,1
saranlal47,Tweet,1
saranpalsinghrs,Retweet,2
saranprem11,Tweet,1
saranpsatsangi,Retweet,1
saranpsatsangi,Tweet,1
saransatsangi1,Tweet,1
saranssrivasta1,Tweet,1
saraswat_manju,Retweet,2
sarawati20,Reply,1
sareen_sushma,Retweet,1
sarikasiri1986,Tweet,1
sarit2406,Retweet,2
sarita140517,Tweet,1
sarita60357084,Tweet,1
saritabh1,Tweet,1
saritaprakash3,Tweet,1
sarla60187467,Tweet,1
sarlapaul,Retweet,1
sarlapaul,Tweet,1
sarlavishru,Tweet,1
sarmagrn,Tweet,1
sarnabatra013,Tweet,1
saroj67123243,Tweet,1
saroj7649,Tweet,1
sarojchauhan201,Tweet,1
sarojd0601,Tweet,1
sarojde59682364,Tweet,1
sarojde81423319,Tweet,1
sarojsharma79,Tweet,1
sarojtomar3,Tweet,1
saroop699,Tweet,1
sars_sarswati,Tweet,1
sarvani33199178,Tweet,1
sasirekha239194,Retweet,1
sastry_u,Tweet,1
sat_nirmal,Retweet,2
sat_nirmal,Tweet,2
satendr62931058,Retweet,1
satendra2487,Tweet,1
satgurdass1962,Tweet,1
satguru_m,Retweet,2
satguru_prasad,Tweet,1
satgurusaran,Reply,1
satgurusaran,Tweet,2
satgurusaran7,Tweet,1
satgurusaran84,Tweet,1
satgurussingh,Retweet,3
satgurussingh,Tweet,1
sati_saran,Tweet,1
satishk53803013,Tweet,1
satpaal5,Retweet,1
satpal_rawal,Tweet,2
satpalgoyal4,Tweet,1
satsamrath,Tweet,1
satsangi14,Retweet,1
satsangi1978,Tweet,1
satsangi_aarat,Retweet,3
satsangi_aarat,Tweet,1
satsangi_akshat,Tweet,1
satsangi_anil,Tweet,1
satsangi_das,Retweet,1
satsangi_dayal,Tweet,1
satsangi_geeta,Retweet,1
satsangi_guru,Tweet,1
satsangi_jyoti,Tweet,1
satsangi_k,Tweet,1
satsangi_neha,Tweet,1
satsangi_raj,Tweet,1
satsangi_rajesh,Tweet,1
satsangi_saran,Tweet,1
satsangi_shanti,Retweet,1
satsangi_sunita,Tweet,1
satsangi_umang,Retweet,22
satsangi_vinay,Retweet,1
satsangi_vinita,Retweet,14
satsangi_vinita,Tweet,1
satsangiameeta,Tweet,1
satsangiashok50,Tweet,1
satsangidoll,Tweet,1
satsangiii,Retweet,1
satsangiii,Tweet,1
satsangikavita,Tweet,1
satsangimohit,Retweet,1
satsangiraj,Tweet,1
satsangisks,Tweet,1
satsangivivekg1,Tweet,1
satya03154800,Tweet,1
satya960324,Tweet,1
satya_satsangi,Retweet,1
satyabhama0410,Tweet,1
satyabhamas1,Tweet,1
satyadhary,Tweet,1
satyaranisehdev,Tweet,1
satyasarvani4,Tweet,1
satyavathi_d,Tweet,1
saudamini95,Retweet,1
saudamini95,Tweet,1
saurabhgupta272,Tweet,1
saurabhmogha_db,Tweet,1
savitaalagh,Tweet,1
savitadevi1405,Tweet,1
sawarkar_trupti,Tweet,1
sawhney77,Tweet,1
sawinder78154,Tweet,1
saxena_das,Retweet,1
saxenapriti13,Tweet,1
sbarnwal2103,Retweet,1
sbarnwal2103,Tweet,1
scicommindia,Tweet,2
sd_bhatia,Tweet,1
sdayal23,Tweet,1
sdeol26_deol,Tweet,1
sdgogia53,Tweet,2
sdheeraz,Retweet,1
sdheeraz,Tweet,2
sdpalkota,Tweet,1
sdrishti1,Tweet,1
sdstomar,Retweet,3
sdstomar,Tweet,1
seegaurav,Tweet,1
seekerabhi,Tweet,1
seelamkrishnav1,Retweet,1
seelamkrishnav1,Tweet,1
seema_das32,Retweet,1
seema_das32,Tweet,1
seema_malyan,Retweet,1
seemabh44158952,Tweet,1
seemadhingra189,Retweet,1
seerapusailaja,Tweet,1
seeratchoudhar1,Retweet,1
seetaramrb,Tweet,1
sehgal_sudha,Retweet,1
self_kr,Retweet,1
seshi_rekha,Tweet,1
seth_gurpreet,Tweet,1
setia_achint,Tweet,1
setia_tanu,Tweet,1
sevadeepa,Tweet,2
sevakiran,Tweet,1
sewak_sai,Retweet,1
sewakgur2,Reply,1
sguruprasadRS,Tweet,1
shaaktee,Tweet,1
shabad353,Tweet,4
shabadswaroop,Tweet,1
shabd90214212,Tweet,1
shabd_khanna,Tweet,1
shabda_satsangi,Tweet,2
shabdamocharla,Tweet,1
shabdkumar07,Tweet,2
shabdmishra007,Retweet,5
shabdmishra007,Tweet,1
shabdnagia,Retweet,2
shabdvaish,Retweet,1
shagunwalia99,Tweet,1
shah1manish,Retweet,1
shah1manish,Tweet,1
shahodhari,Retweet,8
shahodhari,Tweet,1
shahsiddarth535,Tweet,1
shailbala9470,Tweet,1
shailen58831144,Retweet,2
shailendramand,Tweet,1
shailsinhadei,Retweet,1
shakuntalabhar2,Tweet,1
shakuntlad068,Retweet,1
shakuntlasaini1,Tweet,1
shaline52879418,Tweet,1
shalini_sant,Tweet,1
shalini_sat,Tweet,1
shalinish687,Retweet,1
shalinish687,Tweet,1
shalinisharmars,Retweet,2
shaluanandgupta,Tweet,1
shama_anand,Tweet,2
shambhusinha11,Tweet,1
shamitasharma4,Tweet,1
shankar5377,Tweet,1
shankarivaturi,Retweet,2
shanthisrirk,Tweet,1
shantidevi70,Tweet,1
shantigupta16,Tweet,1
shantimittal17,Tweet,1
shantisarup10,Tweet,1
shantugoyal17,Tweet,1
sharad_mohit,Retweet,1
sharad_mohit,Tweet,1
sharad_shipra,Tweet,1
sharan_sajal,Tweet,1
sharanmgr2013,Tweet,1
shardavarun0,Tweet,1
sharm_dutta,Tweet,1
sharma_daljeet,Retweet,1
sharma_naveenm,Retweet,1
sharma_veena123,Tweet,1
sharmaavantika,Tweet,1
sharmajyoti4121,Tweet,1
sharmakusum55,Retweet,1
sharmamohit1206,Tweet,1
sharmanidhi101,Tweet,1
sharmashweta280,Tweet,1
sharmausha71,Tweet,1
sharmil18133408,Tweet,1
sharn_shambhu,Tweet,1
sharn_swami,Tweet,1
sharsvatiyadav1,Tweet,1
shashi_raizada,Tweet,1
shashibala1949,Tweet,1
shashibala_db,Tweet,1
shashibansal12,Tweet,1
shashiprk,Retweet,33
shashiprk,Tweet,3
shashishar1,Tweet,1
shashitalwar3,Tweet,1
shashwatyadav98,Retweet,1
shaurya37925676,Tweet,1
shaurya_mishraa,Tweet,1
sheel2504,Retweet,1
sheelanarayan02,Tweet,1
sheelanarayan03,Tweet,1
sheelanarayan04,Tweet,1
sheelbhatia,Tweet,1
sheetal0795,Tweet,1
sheetal20196136,Retweet,2
sheetal20196136,Tweet,2
sheila_vikram,Tweet,1
shekhar_dhingra,Tweet,1
sherry_renu,Retweet,1
shikhajverma,Retweet,3
shikhajverma,Tweet,4
shikhar00469141,Retweet,1
shikhar00469141,Tweet,1
shikhar10882,Tweet,2
shikharsatsangi,Retweet,3
shikharsatsangi,Tweet,4
shikhas42192250,Tweet,1
shilaverma2,Tweet,1
shilend78980544,Tweet,1
shilpi10589,Tweet,1
shippyrait,Tweet,3
shipra_sharad,Tweet,1
shiromanprakash,Retweet,1
shiromantanwar,Tweet,2
shiv_barnwal,Reply,1
shivakumar2601,Tweet,1
shivani45454852,Reply,1
shivani56440159,Tweet,1
shivanibhatia73,Tweet,1
shivave40323601,Retweet,1
shivave40323601,Tweet,1
shivcharankum13,Tweet,2
shivkprakash,Retweet,1
shivkum49185875,Tweet,1
shivkumardrnn,Tweet,1
shivpal46194627,Tweet,1
shivrajghai2,Tweet,2
shivramrb,Retweet,1
shivramrb,Tweet,1
shobarajawat,Tweet,1
shobavanthi,Tweet,1
shobh28,Tweet,1
shobha1010,Tweet,1
shobhad92030934,Tweet,1
shobhakapoor18,Tweet,1
shobhana025,Tweet,1
shobhasrivastav,Tweet,1
shobhit_nagar,Tweet,1
shraddhakshah40,Tweet,1
shradhass29,Tweet,1
shradhasss29,Tweet,1
shreya090604,Tweet,1
shreyas1909,Tweet,1
shripalverma60,Retweet,1
shripalverma60,Tweet,2
shrivastavgopa1,Retweet,1
shrivastavgopa1,Tweet,1
shruti_snh,Retweet,1
shruti_tonk,Retweet,2
shruti_tonk,Tweet,1
shrutibharti8,Tweet,1
shrutigupta1741,Tweet,1
shrutimala27,Tweet,1
shrutisachdev21,Tweet,1
shrutsats,Reply,1
shubhamsatsang5,Tweet,1
shubhamsharan11,Tweet,1
shubhdeep_m,Tweet,1
shubhkaransin96,Tweet,1
shuvaji3,Retweet,1
shweta65960932,Tweet,1
shweta_prajapat,Tweet,1
shwetabhatnag13,Retweet,2
shwetabhatnag13,Tweet,1
shwetar53941424,Tweet,1
shwetas36682205,Tweet,1
shwetasharan5,Tweet,1
shwetasingh_87,Tweet,1
shwetasri82,Tweet,1
shyamla78,Tweet,1
shyamlalanurag2,Tweet,1
shyampatange73,Tweet,1
shyamsinghdrnn,Retweet,3
shyamsinghdrnn,Tweet,1
shyanodrnn,Tweet,1
siddarth,Tweet,1
sidsinha123,Retweet,1
sikander_yad,Tweet,1
silvergururs,Tweet,1
simmi041972,Tweet,1
simran7641,Tweet,1
sindhu57395486,Tweet,1
singh1_suman,Tweet,1
singh_fauja,Retweet,1
singh_kimaya,Tweet,1
singh_kowar,Retweet,1
singhavichal7,Tweet,1
singhbaldev1234,Tweet,1
singhgurdhar,Tweet,1
singhpatialvi64,Retweet,2
singhvr59,Tweet,1
singla_radha,Retweet,1
sinha_gp,Retweet,1
sinha_preetam,Tweet,1
sinha_sonika,Tweet,1
sinhaanupma2,Tweet,1
sinhasmruti,Tweet,1
sirisha1476,Tweet,1
sitalakshmi1234,Tweet,1
sitanshusaran,Retweet,2
sitanshusaran,Tweet,1
sitaprasannag,Tweet,1
sitaram19246567,Tweet,1
sitarani123,Tweet,1
siva82549959,Reply,1
sivapra92750279,Tweet,1
sivaramkdp,Retweet,2
sivaramkdp,Tweet,1
skb642,Tweet,2
skulveer,Retweet,1
sl_vadhera,Tweet,1
smahidrnn,Tweet,1
smitamathur2,Retweet,6
smitamathur2,Tweet,1
smitasr13,Tweet,1
smohindersingh,Tweet,1
smritianurag,Tweet,1
sneh0102,Tweet,1
sneha711singh1,Tweet,1
sneha_kapoor_24,Tweet,1
snehaksharma07,Tweet,1
snehalatarkl,Tweet,1
snehlat17506169,Tweet,1
snsatsangi1,Tweet,1
soami_p,Retweet,1
soami_prasath,Tweet,1
soami_pyari,Tweet,1
soami_s,Tweet,2
soami_tandon,Tweet,1
soamicharan76,Retweet,1
soamicharan76,Tweet,1
soamipriyak,Retweet,2
soamisaran2,Tweet,2
sobha_b,Retweet,1
sobha_b,Tweet,1
soche15,Tweet,1
sohanlal1508,Tweet,1
sohanlalpaul,Tweet,1
sohanlalverma25,Tweet,1
somarajug2,Tweet,1
somvati20,Tweet,1
somya985,Tweet,1
sonal_09oct,Tweet,2
sonalisahni3,Tweet,1
sonalsatsangi,Tweet,1
sonambhatia001,Tweet,1
sonavatipal,Tweet,1
sondhi_shipra,Tweet,1
soni65043680,Tweet,1
soni_sharan,Tweet,1
sonia_virdi,Tweet,1
soniawalia76,Tweet,1
sonikaTwinks,Retweet,1
sonikaTwinks,Tweet,2
sonikarjb,Tweet,1
sonipinkey335,Retweet,2
sonisanam339,Retweet,1
sonishweta1607,Tweet,1
soniyad00171599,Tweet,1
soniyad46951143,Tweet,1
soniyogesh0722,Tweet,1
soniyogesh2207,Tweet,2
sonu_soniss,Retweet,1
sonuamer16,Retweet,1
sonukhosla15,Retweet,1
sonukhosla15,Tweet,1
sonukum63585899,Retweet,1
sonusharma14051,Tweet,1
sonusoniss019,Retweet,2
sonykum12794509,Tweet,1
sood_aadhar,Retweet,1
soumya80788027,Tweet,1
sourabh8000,Tweet,1
sourabhtaneja29,Retweet,1
sourabhvidyut,Tweet,1
spankaj4,Tweet,1
sparshchawla3,Tweet,1
spauldb,Tweet,1
spdhingra15jan,Retweet,5
spkhanna2,Reply,1
sppyary,Tweet,1
sprasadita,Retweet,1
sprasadita,Tweet,1
sprasadsklm1,Retweet,1
spriyaagra,Retweet,2
spsinha99,Tweet,1
spyarikiran,Tweet,1
sr__umang,Tweet,2
srajbirdrnn,Tweet,1
srewal1,Tweet,1
srideivanai,Tweet,1
sridevidinavahi,Tweet,1
sridharvpnb,Tweet,1
srija_bhatnagar,Tweet,1
srikantatoshni2,Tweet,1
srikarjaya,Tweet,1
srilaxm77486747,Retweet,1
sriniva25578220,Tweet,1
sriniva53058266,Tweet,1
srishti_mishraa,Tweet,1
srishtisatsang1,Tweet,1
srivashansini,Tweet,1
srivastava_pd,Tweet,1
srivastva_ruchi,Tweet,2
srivpuja,Retweet,1
ssahai1,Tweet,1
ssaransharma,Retweet,1
ssaransharma,Tweet,1
ssatbirdrnn,Tweet,1
ssdei,Tweet,1
sshrads1,Tweet,1
ssingh201,Tweet,1
ssjaitley,Reply,1
ssjaitley,Retweet,2
ssjaitley,Tweet,1
sskapoor111,Tweet,1
ssnvramana,Tweet,1
ssungandhadrnn,Tweet,1
subadhra10,Retweet,1
subalakishmi,Tweet,1
subbaia09047384,Retweet,1
subbaia73862657,Retweet,1
subbarajakdp,Retweet,1
subbarajakdp,Tweet,1
subbarao2017ps,Tweet,1
subbushankar,Retweet,1
subhash16443556,Tweet,1
subhash333477,Tweet,1
subodhprasadsi7,Tweet,1
sudamaram12,Tweet,1
sudarshan11123,Tweet,1
sudarshansuri2,Tweet,1
sudesh_batra,Retweet,1
sudeshkumari55,Tweet,1
sudeshmalhotra2,Tweet,1
sudha8033,Tweet,1
sudha_sahithi,Tweet,1
sudhade63700001,Tweet,1
sudhakar_db,Tweet,1
