handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
HIMANSH78539943,863247219608231937,0,26,0,26,81,16,116,Sat May 13 04:19:10 2017,0.320987654321,0.34,0.3,0.14,0.42,0.48,0.61,0.34,0.47
HNarasingha01,863027709982781440,1,0,0,1,2,3,0,Fri May 12 13:46:55 2017,0.5,0.86,0.598823529412,0.797621863222,0.85,0.78,0.787951843463,0.88,0.607617021277
HNsingh2902,863652843747766274,1,0,0,1,1,3,1,Sun May 14 07:10:58 2017,1.0,0.87,0.789786602043,0.840246053348,0.8,0.803684210526,0.787951843463,0.793147133651,0.783886357497
HVS1981,862977375797170178,1,0,0,1,1,0,0,Fri May 12 10:26:54 2017,1.0,0.32,0.789786602043,0.840246053348,0.31,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HandaDhiraj,863020934541615104,1,0,0,1,1,2,20,Fri May 12 13:19:59 2017,1.0,0.45,0.789786602043,0.840246053348,0.66,0.14,0.787951843463,0.793147133651,0.783886357497
Hans025,109235780,1,1,0,2,5439,163,93,Thu Jan 28 11:41:21 2010,0.000367714653429,0.23,0.14,0.49,0.47,0.33,0.28,0.33,0.02
Hans75891656,109235780,1,0,0,1,1,0,0,Sun May 14 04:01:07 2017,1.0,0.23,0.14,0.49,0.47,0.33,0.28,0.33,0.02
HansKumarSoni1,863547287527718913,0,1,0,1,2,0,5,Sun May 14 00:11:32 2017,0.5,0.63,0.66,0.705212407218,0.68,0.75,0.97,0.88,0.72
HansRaj09149948,862185146912448513,0,1,0,1,1,2,3,Wed May 10 05:58:52 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
HansRaj33489844,863583697588674560,0,1,0,1,2,0,0,Sun May 14 02:36:12 2017,0.5,0.67,0.61,0.566115079365,0.57,0.361346662576,0.787951843463,0.77,0.527617021277
HansSafi,863730789753552896,0,1,0,1,8,0,22,Sun May 14 12:20:42 2017,0.125,0.68,0.66,0.934357142857,0.85,0.66,0.924733756213,0.88,0.61
HansSatsangi,863738156461559810,0,1,0,1,1,1,0,Sun May 14 12:49:58 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
Hanskumarsharm2,863628494839754753,0,1,0,1,1,0,22,Sun May 14 05:34:13 2017,1.0,0.74,0.840104739086,0.797621863222,0.67,0.56,0.787951843463,0.445449085289,0.783886357497
HansniV,862676739415314434,1,1,0,2,4,0,0,Thu May 11 14:32:17 2017,0.5,0.5,0.54,0.572034571723,0.52,0.7,0.8,0.42,0.46
HansrajRajanwal,863028135725379584,1,0,0,1,1,3,0,Fri May 12 13:48:36 2017,1.0,0.77,0.789786602043,0.840246053348,0.9,0.55,0.787951843463,0.793147133651,0.783886357497
HanumeshachariK,863380771268055040,1,0,0,1,4,0,20,Sat May 13 13:09:51 2017,0.25,0.66,0.62,1.0,0.73,0.8,0.937071863842,0.88,0.54
HappyRuchi,826128694183727104,0,1,0,1,97,101,63,Mon Jan 30 18:03:24 2017,0.0103092783505,0.32,0.31,0.21,0.28,0.64,0.48,0.6,0.22
HarashVerma,863381670946369537,1,1,0,2,2,1,21,Sat May 13 13:13:26 2017,1.0,0.71,0.477222222222,0.797621863222,0.61,0.593440514469,0.787951843463,0.7,0.56
Harbans05718490,862267707114176512,0,0,1,1,5,1,4,Wed May 10 11:26:56 2017,0.2,0.45,0.34,0.646703399942,0.91,0.85,0.68,0.793147133651,0.57
Harbans23710539,863383261506129920,1,0,0,1,16,1,1,Sat May 13 13:19:45 2017,0.0625,0.66,0.63,0.73,0.64,0.56,0.770718848309,0.88,0.58
Harbhaj25719598,862669911906234368,1,0,0,1,1,2,18,Thu May 11 14:05:09 2017,1.0,0.79,0.789786602043,0.840246053348,0.89,0.72,0.787951843463,0.793147133651,0.783886357497
HardevS28890162,862681078208790528,1,0,0,1,1,0,1,Thu May 11 14:49:31 2017,1.0,0.64,0.789786602043,0.840246053348,0.9,0.76,0.787951843463,0.793147133651,0.783886357497
Hari57987143,863753607694483457,1,0,0,1,1,0,0,Sun May 14 13:51:22 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HariKSaini,372634412,2,0,0,2,7,11,2,Tue Sep 13 03:59:24 2011,0.285714285714,0.3,0.29,0.69,0.75,0.643333333333,0.69,0.46,0.26
HariKishorSin16,863555527065948160,1,1,0,2,2,0,0,Sun May 14 00:44:16 2017,1.0,0.77,0.789786602043,0.840246053348,0.31,0.67,0.787951843463,0.793147133651,0.783886357497
HariMoh73307992,861913358936748033,2,0,0,2,4,6,20,Tue May 09 11:58:53 2017,0.5,0.78,0.61,0.797621863222,0.84,0.423440514469,0.84,0.88,0.6
HariParshad12,863630331097645056,1,0,0,1,1,30,90,Sun May 14 05:41:31 2017,1.0,0.98,0.789786602043,0.840246053348,0.84,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HariharSharma17,863562201847803904,1,0,0,1,1,0,0,Sun May 14 01:10:47 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Harikrishan44,863549555962294272,2,0,0,2,2,0,22,Sun May 14 00:20:32 2017,1.0,0.77,0.29,0.840246053348,0.95,0.361346662576,0.34,0.793147133651,0.24
Hariram26241440,865197261239615490,1,0,0,1,2,2,20,Thu May 18 13:27:56 2017,0.5,0.55,0.51,0.840246053348,0.67,0.651428571429,0.97,0.793147133651,0.49
HarishA38071361,863586739532779524,2,0,0,2,2,0,0,Sun May 14 02:48:18 2017,1.0,0.49,0.577840909091,0.840246053348,0.58,0.79,1.0,0.793147133651,0.38
HarishB62262387,863588360152993792,1,0,0,1,1,0,2,Sun May 14 02:54:44 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarishC28038976,863721106863079424,1,1,0,2,5,0,0,Sun May 14 11:42:13 2017,0.4,0.665555555556,0.56,0.776301438646,0.81,0.65,0.89,0.88,0.55
HarishG81594071,863721106863079424,1,0,0,1,1,0,2,Sun May 14 05:08:04 2017,1.0,0.665555555556,0.56,0.776301438646,0.81,0.65,0.89,0.88,0.55
HarishKumar2602,863596935223009281,1,0,0,1,1,0,0,Sun May 14 03:28:49 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarishS54832459,863016295926812673,1,0,0,1,1,0,2,Fri May 12 13:01:33 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Harishk05592873,864459363649564672,0,1,0,1,3,2,3,Tue May 16 12:35:47 2017,0.333333333333,0.66,0.61,0.681,0.85,0.69,0.89,0.54,0.56
Harishk87883828,863737293407789056,0,1,0,1,4,1,1,Sun May 14 12:46:33 2017,0.25,0.69,0.61,0.749305555556,0.88,0.82,0.926068047799,0.88,0.697617021277
Harjeet90830273,862294202008440833,0,1,1,2,4,0,1,Wed May 10 13:12:13 2017,0.5,0.62,0.65,0.678578088578,0.71,0.72,0.7,0.58,0.627617021277
Harjitk49461829,863647602709024768,0,1,0,1,3,0,1,Sun May 14 06:50:09 2017,0.333333333333,0.64,0.67,1.0,0.86,0.83,0.948808376003,0.88,0.695733613205
HarlalPrasad,863443660398002180,1,0,0,1,4,8,52,Sat May 13 17:19:45 2017,0.25,0.59,0.62,0.840246053348,0.5025,0.361346662576,0.92,0.793147133651,0.63
HarmanS11931694,862640700390813696,1,1,0,2,0,0,0,Thu May 11 12:09:04 2017,inf,0.48,0.55,0.616123604466,0.57,0.66,0.73,0.42,0.49
Harpee1975,861843488673083392,1,0,0,1,11,31,142,Tue May 09 07:21:14 2017,0.0909090909091,0.36,0.54,0.68,0.32,0.68,0.41,0.66,0.34
HarpreetSatsan2,863038275526680577,1,0,0,1,1,0,20,Fri May 12 14:28:54 2017,1.0,0.77,0.789786602043,0.840246053348,0.92,0.68,0.787951843463,0.793147133651,0.783886357497
Harry92901992,862682392078700545,1,0,0,1,5,0,1,Thu May 11 14:54:44 2017,0.2,0.65,0.62,0.797621863222,0.57,0.76,0.43,0.88,0.51
Harsh15verma,863079888261046273,1,0,0,1,2,1,52,Fri May 12 17:14:15 2017,0.5,0.494204545455,0.59,0.840246053348,0.516666666667,0.361346662576,0.993714272013,0.793147133651,0.6
Harsh46563304,863612815000711169,1,0,0,1,1,1,2,Sun May 14 04:31:55 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarshBehl7,863557772503392256,1,0,0,1,1,0,1,Sun May 14 00:53:11 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarshDayal4u,863430900339494913,1,4,0,5,5,2,20,Sat May 13 16:29:03 2017,1.0,0.71,0.688666666667,0.734666666667,0.73,0.81,0.667975708502,0.6,0.69
Harsha44501529,863764885372452865,1,0,0,1,1,4,100,Sun May 14 14:36:11 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarshaG45293982,863613170065129472,0,1,0,1,17,1,20,Sun May 14 04:33:19 2017,0.0588235294118,0.72,0.57,0.89,0.81,0.6,0.733294717364,0.87,0.64
HarshaSatsangi,863554168262230016,2,0,0,2,4,27,85,Sun May 14 00:38:52 2017,0.5,0.86,0.95,0.840246053348,0.78,0.85,0.98,0.793147133651,0.94
Harshasheesh02,863615289010913280,1,0,0,1,4,4,1,Sun May 14 04:41:44 2017,0.25,0.55,0.484285714286,0.72803132162,0.76,0.7,0.9,0.39,0.63
Harshit51902479,863763619699458051,0,0,1,1,1,0,1,Sun May 14 14:31:09 2017,1.0,0.87,0.787833735569,0.803186734523,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HarshitAnandDEI,863630242086240256,0,1,0,1,1,5,1,Sun May 14 05:41:09 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
HarshitaOctania,863586655155900418,1,0,0,1,1,6,9,Sun May 14 02:47:58 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Harvinders67,863559490624299008,1,0,0,1,1,0,0,Sun May 14 01:00:01 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Harwind60654275,863549539885514752,0,1,0,1,2,3,3,Sun May 14 00:20:29 2017,0.5,0.69,0.63,0.797621863222,0.83,0.76,0.787951843463,0.88,0.6
HazariPrasad7,863595321615503361,1,0,0,1,1,0,2,Sun May 14 03:22:24 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Hazursaran1,863736831531266048,0,1,0,1,1,1,70,Sun May 14 12:44:42 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
HdHimani,863622874803748864,0,2,0,2,27,4,1,Sun May 14 05:11:53 2017,0.0740740740741,0.68,0.55,0.82,0.77,0.71,0.83,0.56,0.6
Heerala41123480,864075594220290049,1,0,0,1,2,0,20,Mon May 15 11:10:50 2017,0.5,0.64,0.52,0.840246053348,0.54,0.29,0.993714272013,0.793147133651,0.5
HeeraniPbn,864004370593005568,1,0,0,1,1,0,0,Mon May 15 06:27:49 2017,1.0,0.8,0.789786602043,0.840246053348,0.97,0.49,0.787951843463,0.793147133651,0.783886357497
HeerasSingh,863622850992906240,1,0,0,1,1,1,0,Sun May 14 05:11:47 2017,1.0,0.8,0.983532829531,0.802706715068,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HemaBatra1,863705053680603136,0,1,0,1,9,2,20,Sun May 14 10:38:26 2017,0.111111111111,0.64,0.58,0.65,0.76,0.59,0.87,0.68,0.61
HemaPullan,863563730696589313,0,1,0,1,20,4,0,Sun May 14 01:16:52 2017,0.05,0.61,0.6,0.71,0.75,0.58,0.86,0.52,0.59
HemantKYadav3,863325692997521410,1,6,0,7,13,11,5,Sat May 13 09:30:59 2017,0.538461538462,0.69,0.5,0.56,0.77,0.74,0.83,0.49,0.62
HemantS63585044,833546115114999809,0,1,0,1,30,17,62,Mon Feb 20 05:17:35 2017,0.0333333333333,0.49,0.4,0.59,0.61,0.8,0.73,0.87,0.53
HemantT41689821,863616661966000128,0,1,0,1,6,18,71,Sun May 14 04:47:12 2017,0.166666666667,0.69,0.6,0.903849064592,0.86,0.66,0.906030292906,0.88,0.63
Hemant_kal,862344403146358784,1,0,0,1,1,1,0,Wed May 10 16:31:42 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HemanthKuppala,773761543448170496,2,0,0,2,5,6,2,Thu Sep 08 05:55:02 2016,0.4,0.66,0.59,0.880790820499,0.74,0.82,1.0,0.59,0.6
HemavathyMitta,862898896393076736,0,1,0,1,6,1,1,Fri May 12 05:15:03 2017,0.166666666667,0.65,0.55,0.84,0.81,0.72,0.92,0.66,0.54
Hemendrsrawat,863820761999396864,1,0,0,1,1,0,0,Sun May 14 18:18:13 2017,1.0,0.32,0.789786602043,0.840246053348,0.31,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Hemlata45,863562766648528896,1,0,0,1,1,0,0,Sun May 14 01:13:02 2017,1.0,0.94,0.789786602043,0.840246053348,0.9,0.91,0.787951843463,0.793147133651,0.783886357497
Hemlata99741517,862338661811068929,1,0,0,1,2,8,22,Wed May 10 16:08:53 2017,0.5,0.46,0.34,0.803186734523,0.439,0.361346662576,0.96,0.793147133651,0.45
HetanshiSharma,863428000645337092,1,0,0,1,1,0,21,Sat May 13 16:17:32 2017,1.0,0.94,0.789786602043,0.840246053348,0.71,0.34,0.787951843463,0.793147133651,0.783886357497
HimakshPant,863616479471616000,1,0,0,1,1,0,1,Sun May 14 04:46:28 2017,1.0,0.93,0.983532829531,0.802706715068,0.92,0.79,0.787951843463,0.793147133651,0.783886357497
HimaniMahato,863424910302912513,2,0,0,2,2,1,31,Sat May 13 16:05:15 2017,1.0,0.79,0.63,0.77,0.93,0.75,0.89,0.68,0.72
HimaniV37898434,863939717053599744,1,0,0,1,1,0,0,Mon May 15 02:10:54 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Himansh17485543,863270896768864256,1,0,0,1,1,0,21,Sat May 13 05:53:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HimanshuDayal,288801798,0,2,0,2,211,81,27,Wed Apr 27 14:05:53 2011,0.00947867298578,0.32,0.41,0.32,0.25,0.59,0.57,0.51,0.16
Himkush1,863429743370096640,1,1,0,2,2,6,55,Sat May 13 16:24:27 2017,1.0,0.63,0.67,0.775604697263,0.7,0.8125,0.787951843463,0.29,0.73
HinaGulati,861971600324927488,1,0,0,1,4,4,0,Tue May 09 15:50:18 2017,0.25,0.72,0.455686212958,0.840246053348,0.91,0.92,0.839465055709,0.793147133651,0.27
Hitakshi1405,863626393199886336,1,0,0,1,1,0,2,Sun May 14 05:25:52 2017,1.0,0.95,0.789786602043,0.840246053348,0.89,0.48,0.787951843463,0.793147133651,0.783886357497
HiteshB59542397,863414204312596480,1,0,0,1,1,2,0,Sat May 13 15:22:42 2017,1.0,0.93,0.789786602043,0.840246053348,0.67,0.34,0.787951843463,0.793147133651,0.783886357497
HiteshJagota,863549280262340608,1,0,0,1,1,1,18,Sun May 14 00:19:27 2017,1.0,0.9,0.789786602043,0.840246053348,0.93,0.693684210526,0.787951843463,0.793147133651,0.783886357497
HiteshK95236270,863566816039362561,1,0,0,1,1,2,11,Sun May 14 01:29:08 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
HkMishra18,863257295399956480,0,1,0,1,18,1,3,Sat May 13 04:59:12 2017,0.0555555555556,0.63,0.61,0.86,0.8,0.6,0.856755340401,0.74,0.5
HpRaizada,862655365984301057,1,0,0,1,4,19,43,Thu May 11 13:07:21 2017,0.25,0.52,0.73,0.840246053348,0.23,0.361346662576,0.86,0.793147133651,0.73
HpadmavathiB,863006066883383296,0,1,0,1,2,1,0,Fri May 12 12:20:55 2017,0.5,0.72,0.66,0.961054752865,0.75,0.58,0.947044232111,0.86,0.658057419443
HridayNarayanG7,864003870535675904,0,1,0,1,3,0,1,Mon May 15 06:25:49 2017,0.333333333333,0.7,0.63,0.833416290727,0.76,0.64,0.962305822347,0.75,0.567617021277
HridayNarayanG8,864005104386572290,0,1,0,1,3,0,1,Mon May 15 06:30:44 2017,0.333333333333,0.64,0.63,0.833416290727,0.63,0.64,0.962305822347,0.75,0.577617021277
HrithikSatsangi,863752185506480128,1,0,0,1,2,4,1,Sun May 14 13:45:43 2017,0.5,0.81,0.578823529412,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.577617021277
HukamSi42266764,863616977142599680,1,0,0,1,1,0,0,Sun May 14 04:48:27 2017,1.0,0.88,0.789786602043,0.840246053348,0.94,0.64,0.787951843463,0.793147133651,0.783886357497
Hunnydrnn,862324775133302784,0,5,0,5,9,9,15,Wed May 10 15:13:42 2017,0.555555555556,0.61,0.55,0.56,0.68,0.51,0.931336194154,0.54,0.69
IDPRASAD1159,863233766386352128,4,0,0,4,6,15,74,Sat May 13 03:25:42 2017,0.666666666667,0.59,0.8,0.667922448123,0.64,0.7,0.9,0.83,0.72
IJ_babbar,863551580137771009,1,0,0,1,1,0,0,Sun May 14 00:28:35 2017,1.0,0.943333333333,0.983532829531,0.802706715068,0.94,0.98,0.787951843463,0.793147133651,0.783886357497
INDIASEENU1991,863354790784323584,1,0,0,1,1,1,21,Sat May 13 11:26:37 2017,1.0,0.81,0.789786602043,0.840246053348,0.805,0.79,0.787951843463,0.793147133651,0.783886357497
ITFTCollege,2162283079,1,0,0,1,1401,114,667,Tue Oct 29 06:36:37 2013,0.000713775874375,0.52,0.58,0.36,0.66,0.73,0.37,0.63,0.79
I_karanbhatia,862278990198751232,1,0,0,1,10,15,43,Wed May 10 12:11:46 2017,0.1,0.58,0.5,0.59,0.71,0.79,0.57,0.47,0.53
IamAlakhSehgal,857438169234636800,4,0,0,4,44,111,169,Thu Apr 27 03:36:04 2017,0.0909090909091,0.41,0.49,0.91,0.61,0.9,0.83,0.88,0.56
IamShrutiB,862599792291004416,1,0,0,1,4,1,2,Thu May 11 09:26:31 2017,0.25,0.596666666667,0.49,0.65,0.89,0.9,0.9,0.793147133651,0.51
IdnaniArchana,862758881163755520,1,0,0,1,2,8,7,Thu May 11 19:58:41 2017,0.5,0.73,0.6,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.53
IdnaniGunjan,862757368974594048,1,0,0,1,2,8,8,Thu May 11 19:52:40 2017,0.5,0.72,0.62,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.53
IlaGupta4,863592759441149952,0,1,0,1,7,1,1,Sun May 14 03:12:13 2017,0.142857142857,0.67,0.72,0.965179950768,0.86,0.64,0.871542523162,0.88,0.62
IllaLaxmanrao,863778758079152130,1,1,0,2,2,0,0,Sun May 14 15:31:19 2017,1.0,0.62,0.51,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.467617021277
ImArsh_saxena,943159675,1,0,0,1,1,8,174,Mon Nov 12 09:28:15 2012,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Imnirmalsehgal,862330071679414272,1,0,0,1,6,6,7,Wed May 10 15:34:45 2017,0.166666666667,0.54,0.6,0.797621863222,0.63,0.67319391635,0.72,0.84,0.63
ImswatiRana,861945810715648000,1,0,0,1,1,7,42,Tue May 09 14:07:50 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Indalya60826195,863582299794751489,1,1,0,2,17,3,21,Sun May 14 02:30:39 2017,0.117647058824,0.66,0.56,0.84,0.61,0.57,0.660575197691,0.705,0.57
InderJe75928304,863773129918820352,0,1,0,1,17,1,1,Sun May 14 15:08:57 2017,0.0588235294118,0.7,0.58,0.89,0.81,0.6,0.739591333581,0.87,0.63
Inderbatth2,863738520497602561,0,1,0,1,22,5,6,Sun May 14 12:51:25 2017,0.0454545454545,0.52,0.6,0.86,0.68,0.46,0.51,0.72,0.59
Inderje18677520,863372071690276865,1,0,0,1,1,0,21,Sat May 13 12:35:17 2017,1.0,0.86,0.789786602043,0.840246053348,0.94,0.44,0.787951843463,0.793147133651,0.783886357497
IndiraGupta2,863622407055126528,1,2,0,3,23,1,1,Sun May 14 05:10:01 2017,0.130434782609,0.64,0.46,0.66,0.61,0.54,0.813473908647,0.56,0.56
IndraSatsangi,863627032428728322,2,0,0,2,3,28,95,Sun May 14 05:28:24 2017,0.666666666667,0.7,0.73,0.797621863222,0.71,0.91,0.91,0.51,0.92
Indrakapoor99,863859570430685184,1,1,0,2,3,5,19,Sun May 14 20:52:26 2017,0.666666666667,0.69,0.72,0.797621863222,0.74,0.82,0.97,0.8,0.65
Indrasi38171395,863620930563579904,1,0,0,1,1,0,1,Sun May 14 05:04:09 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
InduDev11876096,863594884762144768,0,1,0,1,7,0,1,Sun May 14 03:20:40 2017,0.142857142857,0.62,0.61,0.83,0.87,0.63,0.876284776621,0.87,0.58
InduKum19135523,863411611712667649,1,0,0,1,1,3,0,Sat May 13 15:12:24 2017,1.0,0.89,0.789786602043,0.840246053348,0.83,0.86,0.787951843463,0.793147133651,0.783886357497
InduMis89780973,863404688187600896,1,0,0,1,1,1,3,Sat May 13 14:44:53 2017,1.0,0.88,0.789786602043,0.840246053348,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
InduSaran5,863623528339435520,1,0,0,1,1,2,0,Sun May 14 05:14:29 2017,1.0,0.89,0.789786602043,0.840246053348,0.68,0.17,0.787951843463,0.793147133651,0.783886357497
InduSin00187784,863630657137684480,1,0,0,1,1,0,0,Sun May 14 05:42:48 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
